Time,CPU Usage (%),Hit_Miss,Squid_Memory_Usage(kb),Request_Rate/(Min),Squid_Disk_Usage(mb),Cache_Memory_Usage(kb),Response_Time(ms)
1:41:01,0.04,MISS,660240,25.8,222,348,1575
1:41:04,0.04,HIT,660240,25.9,222,348,1595
1:41:07,0.04,MISS,660240,26,222,352,1566
1:41:09,0.04,HIT,660240,26.1,222,352,1544
1:41:12,0.04,MISS,660240,26.1,222,356,1579
1:41:14,0.04,HIT,660240,26.2,222,356,1593
1:41:17,0.04,MISS,660240,26.3,222,360,1531
1:41:19,0.04,HIT,660240,26.4,222,360,1525
1:41:22,0.04,MISS,660240,26.4,222,364,1560
1:41:25,0.04,HIT,660240,26.5,222,364,1577
1:41:27,0.04,MISS,660240,26.6,222,368,1584
1:41:30,0.04,HIT,660240,26.7,222,368,1554
1:41:32,0.04,MISS,660240,26.7,222,372,1568
1:41:35,0.04,HIT,660240,26.8,222,372,1577
1:41:37,0.04,MISS,660240,26.9,222,376,1616
1:41:40,0.04,HIT,660240,26.9,222,376,1538
1:41:43,0.04,MISS,660240,27,222,380,1564
1:41:58,0.04,MISS,660640,27.4,222,392,1591
1:42:01,0.04,HIT,660640,27.5,222,392,1645
1:42:03,0.04,MISS,660640,27.6,222,396,1569
1:42:06,0.04,HIT,660640,27.7,222,396,1532
1:42:08,0.04,MISS,660640,27.7,222,400,1565
1:42:11,0.04,HIT,660640,27.8,222,400,1579
1:42:13,0.04,MISS,660640,27.9,222,404,1626
1:42:16,0.04,HIT,660640,27.9,222,404,1568
1:42:19,0.04,MISS,660640,28,222,408,1534
1:42:21,0.04,HIT,660640,28.1,222,408,1595
1:42:24,0.04,MISS,660640,28.2,222,412,1576
1:42:26,0.04,HIT,660640,28.2,222,412,1591
1:42:29,0.04,MISS,660640,28.3,222,416,1574
1:42:31,0.04,HIT,660640,28.4,222,416,1533
1:42:34,0.04,MISS,660640,28.4,222,420,1645
1:42:37,0.04,HIT,660640,28.5,222,420,1596
1:42:39,0.04,MISS,660640,28.6,222,424,1555
1:42:42,0.04,HIT,660640,28.7,222,424,1590
1:42:44,0.04,MISS,660640,28.7,222,428,1550
1:42:47,0.04,HIT,660640,28.8,222,428,1577
1:42:50,0.04,MISS,660640,28.9,222,432,1548
1:42:52,0.04,HIT,660640,28.9,222,432,1546
1:42:55,0.04,MISS,660640,29,222,436,1574
1:42:57,0.04,HIT,660640,29.1,222,436,1600
1:43:00,0.04,MISS,660640,29.1,222,440,1562
1:43:02,0.04,HIT,660640,29.2,222,440,1580
1:43:05,0.04,MISS,660640,29.3,222,444,1539
1:43:08,0.04,HIT,660640,29.4,222,444,1567
1:43:10,0.04,MISS,660640,29.4,222,448,1589
1:43:13,0.04,HIT,660640,29.5,222,448,1574
