File Time Hit_Miss  Response_Time/ns
2021022111:50:03.html 18:51:40 HIT 152651118
2021022111:50:08.html 18:51:41 MISS 203946801
2021022111:50:08.html 18:51:41 HIT 175439859
2021022111:50:13.html 18:51:41 MISS 188336081
2021022111:50:13.html 18:51:42 HIT 155693353
2021022111:50:18.html 18:51:42 MISS 161408786
2021022111:50:18.html 18:51:42 HIT 156885166
2021022111:50:23.html 18:51:42 MISS 163415813
2021022111:50:23.html 18:51:43 HIT 152886296
2021022111:50:28.html 18:51:43 MISS 196378689
2021022111:50:28.html 18:51:43 HIT 184781438
2021022111:50:33.html 18:51:43 MISS 175723500
2021022111:50:33.html 18:51:44 HIT 188186805
2021022111:50:38.html 18:51:44 MISS 163239474
2021022111:50:38.html 18:51:44 HIT 151139553
2021022111:50:43.html 18:51:45 MISS 179723386
2021022111:50:43.html 18:51:45 HIT 169516799
2021022111:50:48.html 18:51:45 MISS 206532627
2021022111:50:48.html 18:51:45 HIT 167752125
2021022111:50:53.html 18:51:46 MISS 221465168
2021022111:50:53.html 18:51:46 HIT 155061726
2021022111:50:58.html 18:51:46 MISS 225349151
2021022111:50:58.html 18:51:47 HIT 142692112
2021022111:51:03.html 18:51:47 MISS 158044615
2021022111:51:03.html 18:51:47 HIT 140719686
2021022111:51:08.html 18:51:47 MISS 186778744
2021022111:51:08.html 18:51:48 HIT 152687087
2021022111:51:13.html 18:51:48 MISS 169593181
2021022111:51:13.html 18:51:48 HIT 162371551
2021022111:51:18.html 18:51:49 MISS 190964836
2021022111:51:18.html 18:51:49 HIT 188531518
2021022111:51:23.html 18:51:49 MISS 166066668
2021022111:51:23.html 18:51:49 HIT 178915040
2021022111:51:28.html 18:51:50 MISS 274646664
2021022111:51:28.html 18:51:50 HIT 195373768
2021022111:51:33.html 18:51:50 MISS 214373650
2021022111:51:33.html 18:51:51 HIT 150753144
2021022111:51:38.html 18:51:51 MISS 195416121
2021022111:51:38.html 18:51:51 HIT 184900645
2021022111:51:43.html 18:51:52 MISS 155195855
2021022111:51:43.html 18:51:52 HIT 185973895
2021022111:51:48.html 18:51:52 MISS 156871142
2021022111:51:48.html 18:51:52 HIT 151091808
2021022111:51:53.html 18:51:53 MISS 162806431
2021022111:51:53.html 18:51:53 HIT 159846386
2021022111:51:58.html 18:51:53 MISS 174827444
2021022111:51:58.html 18:51:53 HIT 185236294
2021022111:52:03.html 18:51:54 MISS 194891774
2021022111:52:03.html 18:51:54 HIT 146123858
2021022111:52:08.html 18:51:54 MISS 184254962
2021022111:52:08.html 18:51:55 HIT 165781443
2021022111:52:13.html 18:51:55 MISS 180715339
2021022111:52:13.html 18:51:55 HIT 187994421
2021022111:52:18.html 18:51:55 MISS 199133858
2021022111:52:18.html 18:51:56 HIT 151752636
2021022111:52:23.html 18:51:56 MISS 152555033
2021022111:52:23.html 18:51:56 HIT 140894315
2021022111:52:28.html 18:51:57 MISS 178210726
2021022111:52:28.html 18:51:57 HIT 178429338
2021022111:52:33.html 18:51:57 MISS 177204458
2021022111:52:33.html 18:51:57 HIT 156421054
2021022111:52:38.html 18:51:58 MISS 184221078
2021022111:52:38.html 18:51:58 HIT 176845296
2021022111:52:43.html 18:51:58 MISS 156489822
2021022111:52:43.html 18:51:58 HIT 172853353
2021022111:52:48.html 18:51:59 MISS 258878537
2021022111:52:48.html 18:51:59 HIT 151512840
2021022111:52:53.html 18:51:59 MISS 191202017
2021022111:52:53.html 18:52:00 HIT 152710773
2021022111:52:58.html 18:52:00 MISS 195005754
2021022111:52:58.html 18:52:00 HIT 192065569
2021022111:53:03.html 18:52:00 MISS 163289430
2021022111:53:03.html 18:52:01 HIT 185197967
2021022111:53:08.html 18:52:01 MISS 165539790
2021022111:53:08.html 18:52:01 HIT 175733992
2021022111:53:13.html 18:52:02 MISS 175054607
2021022111:53:13.html 18:52:02 HIT 173060320
2021022111:53:18.html 18:52:02 MISS 184902600
2021022111:53:18.html 18:52:02 HIT 174067529
2021022111:53:23.html 18:52:03 MISS 186928263
2021022111:53:23.html 18:52:03 HIT 155077775
2021022111:53:28.html 18:52:03 MISS 151152461
2021022111:53:28.html 18:52:04 HIT 176595411
2021022111:53:33.html 18:52:04 MISS 223718411
2021022111:53:33.html 18:52:04 HIT 171260574
2021022111:53:38.html 18:52:04 MISS 178538340
2021022111:53:38.html 18:52:05 HIT 203453651
2021022111:53:43.html 18:52:05 MISS 189065103
2021022111:53:43.html 18:52:05 HIT 171574792
2021022111:53:48.html 18:52:06 MISS 173224363
2021022111:53:48.html 18:52:06 HIT 139062619
2021022111:53:53.html 18:52:06 MISS 176859319
2021022111:53:53.html 18:52:06 HIT 168232028
2021022111:53:58.html 18:52:07 MISS 189948875
2021022111:53:58.html 18:52:07 HIT 152871659
2021022111:54:03.html 18:52:07 MISS 203064459
2021022111:54:03.html 18:52:08 HIT 159739446
2021022111:54:08.html 18:52:08 MISS 170690924
2021022111:54:08.html 18:52:08 HIT 159459482
2021022111:54:13.html 18:52:08 MISS 182537551
2021022111:54:13.html 18:52:09 HIT 164670434
2021022111:54:18.html 18:52:09 MISS 174873629
2021022111:54:18.html 18:52:09 HIT 159839721
2021022111:54:23.html 18:52:10 MISS 177337109
2021022111:54:23.html 18:52:10 HIT 157893555
2021022111:54:28.html 18:52:10 MISS 196317041
2021022111:54:28.html 18:52:10 HIT 154214989
2021022111:54:33.html 18:52:11 MISS 188690825
2021022111:54:33.html 18:52:11 HIT 154097725
2021022111:54:38.html 18:52:11 MISS 152252521
2021022111:54:38.html 18:52:11 HIT 171248161
2021022111:54:43.html 18:52:12 MISS 188343272
2021022111:54:43.html 18:52:12 HIT 182957979
2021022111:54:48.html 18:52:12 MISS 151894936
2021022111:54:48.html 18:52:13 HIT 180051141
2021022111:54:53.html 18:52:13 MISS 215100535
2021022111:54:53.html 18:52:13 HIT 153408678
2021022111:54:58.html 18:52:13 MISS 158557641
2021022111:54:58.html 18:52:14 HIT 205950878
2021022111:55:03.html 18:52:14 MISS 185763349
2021022111:55:03.html 18:52:14 HIT 160534179
2021022111:55:08.html 18:52:15 MISS 154620659
2021022111:55:08.html 18:52:15 HIT 169161153
2021022111:55:13.html 18:52:15 MISS 209575638
2021022111:55:13.html 18:52:15 HIT 153077324
2021022111:55:18.html 18:52:16 MISS 206139884
2021022111:55:18.html 18:52:16 HIT 168584418
2021022111:55:23.html 18:52:16 MISS 172219706
2021022111:55:23.html 18:52:17 HIT 162218581
2021022111:55:28.html 18:52:17 MISS 193198037
2021022111:55:28.html 18:52:17 HIT 173607446
2021022111:55:33.html 18:52:17 MISS 196092608
2021022111:55:33.html 18:52:18 HIT 186589512
2021022111:55:38.html 18:52:18 MISS 196121636
2021022111:55:38.html 18:52:18 HIT 149799053
2021022111:55:43.html 18:52:19 MISS 194088094
2021022111:55:43.html 18:52:19 HIT 155364807
2021022111:55:48.html 18:52:19 MISS 171032024
2021022111:55:48.html 18:52:19 HIT 175097209
2021022111:55:53.html 18:52:20 MISS 215612574
2021022111:55:53.html 18:52:20 HIT 139324635
2021022111:55:58.html 18:52:20 MISS 189973854
2021022111:55:58.html 18:52:20 HIT 151710708
2021022111:56:03.html 18:52:21 MISS 214572287
2021022111:56:03.html 18:52:21 HIT 172370404
2021022111:56:08.html 18:52:21 MISS 168797124
2021022111:56:08.html 18:52:22 HIT 170282817
2021022111:56:13.html 18:52:22 MISS 188849492
2021022111:56:13.html 18:52:22 HIT 148228636
2021022111:56:18.html 18:52:22 MISS 154229261
2021022111:56:18.html 18:52:23 HIT 162177880
2021022111:56:23.html 18:52:23 MISS 251404700
2021022111:56:23.html 18:52:23 HIT 181012638
2021022111:56:28.html 18:52:24 MISS 156508678
2021022111:56:28.html 18:52:24 HIT 177147080
2021022111:56:33.html 18:52:24 MISS 186425065
2021022111:56:33.html 18:52:24 HIT 136580704
2021022111:56:38.html 18:52:25 MISS 193070929
2021022111:56:38.html 18:52:25 HIT 156905277
2021022111:56:43.html 18:52:25 MISS 188430043
2021022111:56:43.html 18:52:26 HIT 200911017
2021022111:56:48.html 18:52:26 MISS 192396682
2021022111:56:48.html 18:52:26 HIT 170938921
2021022111:56:53.html 18:52:27 MISS 220938837
2021022111:56:53.html 18:52:27 HIT 189442006
2021022111:56:58.html 18:52:27 MISS 191269025
2021022111:56:58.html 18:52:27 HIT 135498653
2021022111:57:03.html 18:52:28 MISS 169895787
2021022111:57:03.html 18:52:28 HIT 166574618
2021022111:57:08.html 18:52:28 MISS 156953426
2021022111:57:08.html 18:52:28 HIT 146267058
2021022111:57:13.html 18:52:29 MISS 204635965
2021022111:57:13.html 18:52:29 HIT 163436228
2021022111:57:18.html 18:52:29 MISS 168532663
2021022111:57:18.html 18:52:30 HIT 176539022
2021022111:57:23.html 18:52:30 MISS 202720198
2021022111:57:23.html 18:52:30 HIT 150126564
2021022111:57:28.html 18:52:30 MISS 179381325
2021022111:57:28.html 18:52:31 HIT 153647556
2021022111:57:33.html 18:52:31 MISS 186078133
2021022111:57:33.html 18:52:31 HIT 194187253
2021022111:57:38.html 18:52:32 MISS 174376129
2021022111:57:38.html 18:52:32 HIT 166503137
2021022111:57:43.html 18:52:32 MISS 189305260
2021022111:57:43.html 18:52:32 HIT 148824271
2021022111:57:48.html 18:52:33 MISS 176892987
2021022111:57:48.html 18:52:33 HIT 139953399
2021022111:57:53.html 18:52:33 MISS 164320307
2021022111:57:53.html 18:52:33 HIT 201329255
2021022111:57:58.html 18:52:34 MISS 209630206
2021022111:57:58.html 18:52:34 HIT 160867944
2021022111:58:03.html 18:52:34 MISS 185720031
2021022111:58:03.html 18:52:35 HIT 177937250
2021022111:58:08.html 18:52:35 MISS 183285063
2021022111:58:08.html 18:52:35 HIT 157136080
2021022111:58:13.html 18:52:35 MISS 172623159
2021022111:58:13.html 18:52:36 HIT 185641338
2021022111:58:18.html 18:52:36 MISS 162382648
2021022111:58:18.html 18:52:36 HIT 151543024
2021022111:58:23.html 18:52:37 MISS 145736461
2021022111:58:23.html 18:52:37 HIT 171832555
2021022111:58:28.html 18:52:37 MISS 167453579
2021022111:58:28.html 18:52:37 HIT 159810067
2021022111:58:33.html 18:52:38 MISS 168460539
2021022111:58:33.html 18:52:38 HIT 235114041
2021022111:58:38.html 18:52:38 MISS 145411402
2021022111:58:38.html 18:52:39 HIT 180423828
2021022111:58:43.html 18:52:39 MISS 197610481
2021022111:58:43.html 18:52:39 HIT 156296623
2021022111:58:48.html 18:52:39 MISS 157856476
2021022111:58:48.html 18:52:40 HIT 161252448
2021022111:58:53.html 18:52:40 MISS 157693789
2021022111:58:53.html 18:52:40 HIT 194666423
2021021819:33:50.html 18:52:40 MISS 156807734
2021021819:33:50.html 18:52:41 HIT 162002624
2021021819:33:55.html 18:52:41 MISS 176475979
2021021819:33:55.html 18:52:41 HIT 164664448
2021021819:34:00.html 18:52:42 MISS 165554472
2021021819:34:00.html 18:52:42 HIT 161119029
2021021819:34:05.html 18:52:42 MISS 166880739
2021021819:34:05.html 18:52:42 HIT 147066929
2021021819:34:10.html 18:52:43 MISS 179279854
2021021819:34:10.html 18:52:43 HIT 150520329
2021021819:34:15.html 18:52:43 MISS 207345945
2021021819:34:15.html 18:52:43 HIT 160240609
2021021819:34:20.html 18:52:44 MISS 242162642
2021021819:34:20.html 18:52:44 HIT 154945762
2021021819:34:25.html 18:52:44 MISS 172836013
2021021819:34:25.html 18:52:45 HIT 149209444
2021021819:34:30.html 18:52:45 MISS 192834214
2021021819:34:30.html 18:52:45 HIT 168090653
2021021819:34:35.html 18:52:45 MISS 207456512
2021021819:34:35.html 18:52:46 HIT 169267808
2021021819:34:40.html 18:52:46 MISS 163268436
2021021819:34:40.html 18:52:46 HIT 147905734
2021021819:34:45.html 18:52:47 MISS 160527931
2021021819:34:45.html 18:52:47 HIT 149773536
2021021819:34:50.html 18:52:47 MISS 184636944
2021021819:34:50.html 18:52:47 HIT 205837686
2021021819:34:55.html 18:52:48 MISS 246539554
2021021819:34:55.html 18:52:48 HIT 148241404
2021021819:35:00.html 18:52:48 MISS 168420701
2021021819:35:00.html 18:52:49 HIT 191103688
2021021819:35:05.html 18:52:49 MISS 187120206
2021021819:35:05.html 18:52:49 HIT 165586819
2021021819:35:10.html 18:52:49 MISS 214851365
2021021819:35:10.html 18:52:50 HIT 178906960
2021021819:35:15.html 18:52:50 MISS 164927629
2021021819:35:15.html 18:52:50 HIT 155779754
2021021819:35:20.html 18:52:51 MISS 152410209
2021021819:35:20.html 18:52:51 HIT 190885396
2021021819:35:25.html 18:52:51 MISS 147687724
2021021819:35:25.html 18:52:51 HIT 180490348
2021021819:35:30.html 18:52:52 MISS 255787422
2021021819:35:30.html 18:52:52 HIT 145544283
2021021819:35:35.html 18:52:52 MISS 181627411
2021021819:35:35.html 18:52:53 HIT 172397828
2021021819:35:40.html 18:52:53 MISS 190657273
2021021819:35:40.html 18:52:53 HIT 268929835
2021021819:35:45.html 18:52:54 MISS 204174825
2021021819:35:45.html 18:52:54 HIT 232812354
2021021819:35:50.html 18:52:54 MISS 158537080
2021021819:35:50.html 18:52:54 HIT 145503736
2021021819:35:55.html 18:52:55 MISS 198570061
2021021819:35:55.html 18:52:55 HIT 147228297
2021021819:36:00.html 18:52:55 MISS 151610220
2021021819:36:00.html 18:52:55 HIT 141314652
2021021819:36:06.html 18:52:56 MISS 211343042
2021021819:36:06.html 18:52:56 HIT 167294396
2021021819:36:11.html 18:52:56 MISS 198686399
2021021819:36:11.html 18:52:57 HIT 180233600
2021021819:36:16.html 18:52:57 MISS 160589353
2021021819:36:16.html 18:52:57 HIT 165965492
2021021819:36:21.html 18:52:57 MISS 153947052
2021021819:36:21.html 18:52:58 HIT 169775210
2021021819:36:26.html 18:52:58 MISS 191644948
2021021819:36:26.html 18:52:58 HIT 154796184
2021021819:36:31.html 18:52:59 MISS 166997494
2021021819:36:31.html 18:52:59 HIT 168944257
2021021819:36:36.html 18:52:59 MISS 166744410
2021021819:36:36.html 18:52:59 HIT 148943434
2021021819:36:41.html 18:53:00 MISS 164645425
2021021819:36:41.html 18:53:00 HIT 139502626
2021021819:36:46.html 18:53:00 MISS 153705206
2021021819:36:46.html 18:53:00 HIT 148633983
2021021819:36:51.html 18:53:01 MISS 188665088
2021021819:36:51.html 18:53:01 HIT 165576600
2021021819:36:56.html 18:53:01 MISS 153252938
2021021819:36:56.html 18:53:01 HIT 142346068
2021021819:37:01.html 18:53:02 MISS 185865978
2021021819:37:01.html 18:53:02 HIT 158245757
2021021819:37:06.html 18:53:02 MISS 171929957
2021021819:37:06.html 18:53:03 HIT 159969820
2021021819:37:11.html 18:53:03 MISS 178759978
2021021819:37:11.html 18:53:03 HIT 150157892
2021021819:37:16.html 18:53:03 MISS 210645162
2021021819:37:16.html 18:53:04 HIT 200620902
2021021819:37:21.html 18:53:04 MISS 154472967
2021021819:37:21.html 18:53:04 HIT 146630398
2021021819:37:26.html 18:53:05 MISS 174175962
2021021819:37:26.html 18:53:05 HIT 177533666
2021021819:37:31.html 18:53:05 MISS 175535696
2021021819:37:31.html 18:53:05 HIT 147376550
2021021819:37:36.html 18:53:06 MISS 165263900
2021021819:37:36.html 18:53:06 HIT 156334904
2021021819:37:41.html 18:53:06 MISS 153105815
2021021819:37:41.html 18:53:06 HIT 148768238
2021021819:37:46.html 18:53:07 MISS 201072481
2021021819:37:46.html 18:53:07 HIT 170439552
2021021819:37:51.html 18:53:07 MISS 185986476
2021021819:37:51.html 18:53:08 HIT 194865339
2021021819:37:56.html 18:53:08 MISS 203651698
2021021819:37:56.html 18:53:08 HIT 138206351
2021021819:38:01.html 18:53:08 MISS 160043226
2021021819:38:01.html 18:53:09 HIT 140687347
2021021819:38:06.html 18:53:09 MISS 166194419
2021021819:38:06.html 18:53:09 HIT 172949903
2021021819:38:11.html 18:53:09 MISS 162283435
2021021819:38:11.html 18:53:10 HIT 157588378
2021021819:38:16.html 18:53:10 MISS 229965063
2021021819:38:16.html 18:53:10 HIT 156225335
2021021819:38:21.html 18:53:11 MISS 171526229
2021021819:38:21.html 18:53:11 HIT 172883447
2021021819:38:26.html 18:53:11 MISS 164116227
2021021819:38:26.html 18:53:11 HIT 181297360
2021021819:38:31.html 18:53:12 MISS 201486116
2021021819:38:31.html 18:53:12 HIT 155831917
2021021819:38:36.html 18:53:12 MISS 185918544
2021021819:38:36.html 18:53:13 HIT 192446158
2021021819:38:41.html 18:53:13 MISS 174056957
2021021819:38:41.html 18:53:13 HIT 156623308
2021021819:38:46.html 18:53:13 MISS 163322892
2021021819:38:46.html 18:53:14 HIT 155365578
2021021819:38:51.html 18:53:14 MISS 208515917
2021021819:38:51.html 18:53:14 HIT 142769868
2021021819:38:56.html 18:53:14 MISS 152546107
2021021819:38:56.html 18:53:15 HIT 160230384
2021021819:39:01.html 18:53:15 MISS 168138023
2021021819:39:01.html 18:53:15 HIT 165895210
2021021819:39:06.html 18:53:16 MISS 204921972
2021021819:39:06.html 18:53:16 HIT 179561425
2021021819:39:11.html 18:53:16 MISS 182451688
2021021819:39:11.html 18:53:16 HIT 175154312
2021021819:39:16.html 18:53:17 MISS 186081743
2021021819:39:16.html 18:53:17 HIT 159695314
2021021819:39:21.html 18:53:17 MISS 195717955
2021021819:39:21.html 18:53:18 HIT 162385929
2021021819:39:26.html 18:53:18 MISS 184088608
2021021819:39:26.html 18:53:18 HIT 152570107
2021021819:39:31.html 18:53:18 MISS 172717811
2021021819:39:31.html 18:53:19 HIT 172871282
2021021819:39:36.html 18:53:19 MISS 153353544
2021021819:39:36.html 18:53:19 HIT 192940176
2021021819:39:41.html 18:53:20 MISS 175014325
2021021819:39:41.html 18:53:20 HIT 219722855
2021021819:39:46.html 18:53:20 MISS 174516171
2021021819:39:46.html 18:53:20 HIT 147220584
2021021819:39:51.html 18:53:21 MISS 179369901
2021021819:39:51.html 18:53:21 HIT 145390819
2021021819:39:56.html 18:53:21 MISS 157213279
2021021819:39:56.html 18:53:21 HIT 172718686
2021021819:40:01.html 18:53:22 MISS 208054948
2021021819:40:01.html 18:53:22 HIT 161166510
2021021819:40:06.html 18:53:22 MISS 166138726
2021021819:40:06.html 18:53:23 HIT 157997591
2021021819:40:11.html 18:53:23 MISS 173604478
2021021819:40:11.html 18:53:23 HIT 176537623
2021021819:40:16.html 18:53:23 MISS 167707700
2021021819:40:16.html 18:53:24 HIT 153726691
2021021819:40:21.html 18:53:24 MISS 161037618
2021021819:40:21.html 18:53:24 HIT 148773846
2021021819:40:26.html 18:53:24 MISS 161588159
2021021819:40:26.html 18:53:25 HIT 151253725
2021021819:40:31.html 18:53:25 MISS 157081981
2021021819:40:31.html 18:53:25 HIT 179718501
2021021819:40:36.html 18:53:26 MISS 196084179
2021021819:40:36.html 18:53:26 HIT 189197344
2021021819:40:41.html 18:53:26 MISS 167313969
2021021819:40:41.html 18:53:26 HIT 186525930
2021021819:40:46.html 18:53:27 MISS 157624117
2021021819:40:46.html 18:53:27 HIT 136751620
2021021819:40:51.html 18:53:27 MISS 187534759
2021021819:40:51.html 18:53:27 HIT 166286101
2021021819:40:56.html 18:53:28 MISS 237741820
2021021819:40:56.html 18:53:28 HIT 168100728
2021021819:41:01.html 18:53:28 MISS 153317459
2021021819:41:01.html 18:53:29 HIT 203636919
2021021819:41:06.html 18:53:29 MISS 148351357
2021021819:41:06.html 18:53:29 HIT 162398687
2021021819:41:11.html 18:53:29 MISS 162319646
2021021819:41:11.html 18:53:30 HIT 171388217
2021021819:41:16.html 18:53:30 MISS 181900579
2021021819:41:16.html 18:53:30 HIT 162891604
2021021819:41:21.html 18:53:31 MISS 179671601
2021021819:41:21.html 18:53:31 HIT 166013955
2021021819:41:26.html 18:53:31 MISS 164547123
2021021819:41:26.html 18:53:31 HIT 177157812
2021021819:41:31.html 18:53:32 MISS 209668779
2021021819:41:31.html 18:53:32 HIT 151172251
2021021819:41:36.html 18:53:32 MISS 172015931
2021021819:41:36.html 18:53:33 HIT 151053100
2021021819:41:41.html 18:53:33 MISS 158121413
2021021819:41:41.html 18:53:33 HIT 151691687
2021021819:41:46.html 18:53:33 MISS 198578190
2021021819:41:46.html 18:53:34 HIT 152108282
2021021819:41:51.html 18:53:34 MISS 178839738
2021021819:41:51.html 18:53:34 HIT 179355411
2021021819:41:56.html 18:53:34 MISS 169563783
2021021819:41:56.html 18:53:35 HIT 160893270
2021021819:42:01.html 18:53:35 MISS 201082651
2021021819:42:01.html 18:53:35 HIT 151520224
2021021819:42:06.html 18:53:36 MISS 175750753
2021021819:42:06.html 18:53:36 HIT 153652893
2021021819:42:11.html 18:53:36 MISS 169024026
2021021819:42:11.html 18:53:36 HIT 165100570
2021021819:42:16.html 18:53:37 MISS 153177502
2021021819:42:16.html 18:53:37 HIT 168149808
2021021819:42:21.html 18:53:37 MISS 159534038
2021021819:42:21.html 18:53:37 HIT 150793286
2021021819:42:26.html 18:53:38 MISS 192782351
2021021819:42:26.html 18:53:38 HIT 180428784
2021021819:42:31.html 18:53:38 MISS 171929432
2021021819:42:31.html 18:53:39 HIT 193794049
2021021819:42:36.html 18:53:39 MISS 197216433
2021021819:42:36.html 18:53:39 HIT 147138797
2021021819:42:41.html 18:53:39 MISS 151355009
2021021819:42:41.html 18:53:40 HIT 163237244
2021021819:42:46.html 18:53:40 MISS 165466238
2021021819:42:46.html 18:53:40 HIT 178322512
2021021819:42:51.html 18:53:40 MISS 163873575
2021021819:42:51.html 18:53:41 HIT 189779290
2021021819:42:56.html 18:53:41 MISS 241778878
2021021819:42:56.html 18:53:41 HIT 173603227
2021021819:43:01.html 18:53:42 MISS 186468906
2021021819:43:01.html 18:53:42 HIT 151937497
2021021819:43:06.html 18:53:42 MISS 194134565
2021021819:43:06.html 18:53:43 HIT 190276289
2021021819:43:11.html 18:53:43 MISS 181857987
2021021819:43:11.html 18:53:43 HIT 151249242
2021021819:43:16.html 18:53:43 MISS 173171461
2021021819:43:16.html 18:53:44 HIT 151846498
2021021819:43:21.html 18:53:44 MISS 176794512
2021021819:43:21.html 18:53:44 HIT 161565203
2021021819:43:26.html 18:53:44 MISS 171616754
2021021819:43:26.html 18:53:45 HIT 155583307
2021021819:43:31.html 18:53:45 MISS 184120793
2021021819:43:31.html 18:53:45 HIT 151794039
2021021819:43:36.html 18:53:46 MISS 174056650
2021021819:43:36.html 18:53:46 HIT 155811604
2021021819:43:41.html 18:53:46 MISS 158834125
2021021819:43:41.html 18:53:46 HIT 210143868
2021021819:43:46.html 18:53:47 MISS 171760498
2021021819:43:46.html 18:53:47 HIT 139825867
2021021819:43:51.html 18:53:47 MISS 205695741
2021021819:43:51.html 18:53:48 HIT 168915218
2021021819:43:56.html 18:53:48 MISS 237380088
2021021819:43:56.html 18:53:48 HIT 157614590
2021021819:44:01.html 18:53:48 MISS 172091275
2021021819:44:01.html 18:53:49 HIT 157033370
2021021819:44:06.html 18:53:49 MISS 189778584
2021021819:44:06.html 18:53:49 HIT 154280006
2021021819:44:11.html 18:53:50 MISS 194370577
2021021819:44:11.html 18:53:50 HIT 174353412
2021021819:44:16.html 18:53:50 MISS 185707017
2021021819:44:16.html 18:53:50 HIT 155921911
2021021819:44:21.html 18:53:51 MISS 157554411
2021021819:44:21.html 18:53:51 HIT 188479004
2021021819:44:26.html 18:53:51 MISS 186345262
2021021819:44:26.html 18:53:52 HIT 214909222
2021021819:44:31.html 18:53:52 MISS 257579593
2021021819:44:31.html 18:53:52 HIT 193913650
2021021819:44:36.html 18:53:53 MISS 191597956
2021021819:44:36.html 18:53:53 HIT 209022263
2021021819:44:41.html 18:53:53 MISS 190253035
2021021819:44:41.html 18:53:53 HIT 174523763
2021021819:44:46.html 18:53:54 MISS 224179800
2021021819:44:46.html 18:53:54 HIT 172261206
2021021819:44:51.html 18:53:54 MISS 237004995
2021021819:44:51.html 18:53:55 HIT 147931221
2021021819:44:56.html 18:53:55 MISS 177500540
2021021819:44:56.html 18:53:55 HIT 141291246
2021021819:45:01.html 18:53:55 MISS 196627740
2021021819:45:01.html 18:53:56 HIT 187679914
2021021819:45:06.html 18:53:56 MISS 169856941
2021021819:45:06.html 18:53:56 HIT 158728157
2021021819:45:11.html 18:53:57 MISS 193531215
2021021819:45:11.html 18:53:57 HIT 173925112
2021021819:45:16.html 18:53:57 MISS 159752711
2021021819:45:16.html 18:53:57 HIT 159306514
2021021819:45:21.html 18:53:58 MISS 184111633
2021021819:45:21.html 18:53:58 HIT 155458979
2021021819:45:26.html 18:53:58 MISS 199298175
2021021819:45:26.html 18:53:59 HIT 185606192
2021021819:45:31.html 18:53:59 MISS 204794014
2021021819:45:31.html 18:53:59 HIT 185129161
2021021819:45:36.html 18:53:59 MISS 202504859
2021021819:45:36.html 18:54:00 HIT 190901499
2021021819:45:41.html 18:54:00 MISS 167697103
2021021819:45:41.html 18:54:00 HIT 136935094
2021021819:45:46.html 18:54:01 MISS 180347927
2021021819:45:46.html 18:54:01 HIT 185279790
2021021819:45:51.html 18:54:01 MISS 161518916
2021021819:45:51.html 18:54:01 HIT 189095554
2021021819:45:56.html 18:54:02 MISS 184461508
2021021819:45:56.html 18:54:02 HIT 150423291
