File Time Hit_Miss  Response_Time/ns
2021022108:14:14.html 18:14:21 MISS 554592376
2021022108:14:14.html 18:14:21 HIT 441545818
2021022108:14:19.html 18:14:22 MISS 724324652
2021022108:14:19.html 18:14:22 HIT 512892255
2021022108:14:24.html 18:14:23 MISS 294670177
2021022108:14:24.html 18:14:23 HIT 169221028
2021022108:14:29.html 18:14:24 MISS 547306354
2021022108:14:29.html 18:14:24 HIT 714254469
2021022108:14:34.html 18:14:25 MISS 637926127
2021022108:14:34.html 18:14:25 HIT 356103919
2021022108:14:39.html 18:14:26 MISS 743632880
2021022108:14:39.html 18:14:27 HIT 741633050
2021022108:14:44.html 18:14:28 MISS 908597925
2021022108:14:44.html 18:14:28 HIT 608454891
2021022108:14:49.html 18:14:29 MISS 526834803
2021022108:14:49.html 18:14:30 HIT 708550139
2021022108:14:54.html 18:14:31 MISS 1219777516
2021022108:14:54.html 18:14:32 HIT 789235532
2021022108:14:59.html 18:14:32 MISS 443215918
2021022108:14:59.html 18:14:33 HIT 864555631
2021022108:15:04.html 18:14:34 MISS 992432747
2021022108:15:04.html 18:14:35 HIT 511205839
2021022108:15:09.html 18:14:36 MISS 829611248
2021022108:15:09.html 18:14:36 HIT 641058327
2021022108:15:14.html 18:14:37 MISS 965151472
2021022108:15:14.html 18:14:38 HIT 675934016
2021022108:15:19.html 18:14:39 MISS 1126582983
2021022108:15:19.html 18:14:40 HIT 338204246
2021022108:15:24.html 18:14:41 MISS 1366988642
2021022108:15:24.html 18:14:42 HIT 609975841
2021022108:15:29.html 18:14:43 MISS 943502196
2021022108:15:29.html 18:14:43 HIT 702361080
2021022108:15:35.html 18:14:44 MISS 744600876
2021022108:15:35.html 18:14:45 HIT 545260445
2021022108:15:40.html 18:14:45 MISS 537970085
2021022108:15:40.html 18:14:46 HIT 632713658
2021022108:15:45.html 18:14:46 MISS 217271426
2021022108:15:45.html 18:14:47 HIT 296208443
2021022108:15:50.html 18:14:47 MISS 583381791
2021022108:15:50.html 18:14:48 HIT 418522540
2021022108:15:55.html 18:14:48 MISS 459006499
2021022108:15:55.html 18:14:49 HIT 660840378
2021022108:16:00.html 18:14:49 MISS 429500024
2021022108:16:00.html 18:14:50 HIT 401107989
2021022108:16:05.html 18:14:51 MISS 893995671
2021022108:16:05.html 18:14:52 HIT 1303766746
2021022108:16:10.html 18:14:52 MISS 129689258
2021022108:16:10.html 18:14:52 HIT 105058111
2021022108:16:15.html 18:14:52 MISS 128282668
2021022108:16:15.html 18:14:52 HIT 110889107
2021022108:16:20.html 18:14:53 MISS 383279193
2021022108:16:20.html 18:14:53 HIT 107223377
2021022108:16:25.html 18:14:53 MISS 119534647
2021022108:16:25.html 18:14:54 HIT 410826845
2021022108:16:30.html 18:14:54 MISS 120887408
2021022108:16:30.html 18:14:54 HIT 411009369
2021022108:16:35.html 18:14:55 MISS 461660582
2021022108:16:35.html 18:14:55 HIT 237412061
2021022108:16:40.html 18:14:55 MISS 125629332
2021022108:16:40.html 18:14:55 HIT 103711401
2021022108:16:45.html 18:14:56 MISS 406483701
2021022108:16:45.html 18:14:56 HIT 111935556
2021022108:16:50.html 18:14:56 MISS 453506100
2021022108:16:50.html 18:14:57 HIT 492627991
2021022108:16:55.html 18:14:57 MISS 163333721
2021022108:16:55.html 18:14:57 HIT 405798800
2021022108:17:00.html 18:14:58 MISS 485023235
2021022108:17:00.html 18:14:58 HIT 127357887
2021022108:17:05.html 18:14:58 MISS 390842571
2021022108:17:05.html 18:14:58 HIT 114106479
2021022108:17:10.html 18:14:59 MISS 149752309
2021022108:17:10.html 18:14:59 HIT 456973766
2021022108:17:15.html 18:14:59 MISS 387742950
2021022108:17:15.html 18:15:00 HIT 109901711
2021022108:17:20.html 18:15:00 MISS 402704537
2021022108:17:20.html 18:15:00 HIT 109784859
2021022108:17:25.html 18:15:01 MISS 497544874
2021022108:17:25.html 18:15:01 HIT 112443698
2021022108:17:30.html 18:15:01 MISS 478668318
2021022108:17:30.html 18:15:02 HIT 379101165
2021022108:17:35.html 18:15:02 MISS 399009196
2021022108:17:35.html 18:15:02 HIT 121803501
2021022108:17:40.html 18:15:02 MISS 399839921
2021022108:17:40.html 18:15:03 HIT 102014791
2021022108:17:45.html 18:15:03 MISS 400564567
2021022108:17:45.html 18:15:03 HIT 113035840
2021022108:17:50.html 18:15:03 MISS 410271114
2021022108:17:50.html 18:15:04 HIT 115141508
2021022108:17:55.html 18:15:04 MISS 491857544
2021022108:17:55.html 18:15:04 HIT 113074288
2021022108:18:00.html 18:15:09 MISS 4753206074
2021022108:18:00.html 18:15:09 HIT 105643946
2021022108:18:05.html 18:15:10 MISS 439467153
2021022108:18:05.html 18:15:10 HIT 110702012
2021022108:18:10.html 18:15:10 MISS 400090433
2021022108:18:10.html 18:15:10 HIT 111638307
2021022108:18:15.html 18:15:11 MISS 504917948
2021022108:18:15.html 18:15:11 HIT 406474810
2021022108:18:20.html 18:15:11 MISS 114478095
2021022108:18:20.html 18:15:12 HIT 418196481
2021022108:18:25.html 18:15:12 MISS 129130418
2021022108:18:25.html 18:15:12 HIT 384918953
2021022108:18:30.html 18:15:12 MISS 132741148
2021022108:18:30.html 18:15:13 HIT 135862693
2021022108:18:35.html 18:15:13 MISS 146940101
2021022108:18:35.html 18:15:13 HIT 423644186
2021022108:18:40.html 18:15:14 MISS 452429904
2021022108:18:40.html 18:15:14 HIT 112753284
2021022108:18:45.html 18:15:14 MISS 522167786
2021022108:18:45.html 18:15:15 HIT 120911595
2021022108:18:50.html 18:15:15 MISS 498319052
2021022108:18:50.html 18:15:15 HIT 98403377
2021022108:18:55.html 18:15:16 MISS 474165564
2021022108:18:55.html 18:15:16 HIT 448188972
2021022108:19:00.html 18:15:16 MISS 125391863
2021022108:19:00.html 18:15:17 HIT 491010317
2021022108:19:05.html 18:15:17 MISS 305394565
2021022108:19:05.html 18:15:17 HIT 430478244
2021022108:19:10.html 18:15:18 MISS 440163784
2021022108:19:10.html 18:15:18 HIT 105119345
2021022108:19:15.html 18:15:18 MISS 379728117
2021022108:19:15.html 18:15:19 HIT 111660572
2021022108:19:20.html 18:15:19 MISS 119704837
2021022108:19:20.html 18:15:19 HIT 362768338
2021022108:19:25.html 18:15:19 MISS 378898324
2021022108:19:25.html 18:15:19 HIT 120244955
2021022108:19:30.html 18:15:20 MISS 368396579
2021022108:19:30.html 18:15:20 HIT 154348923
2021022108:19:35.html 18:15:20 MISS 391678791
2021022108:19:35.html 18:15:21 HIT 109651408
2021022108:19:40.html 18:15:21 MISS 117807821
2021022108:19:40.html 18:15:21 HIT 366519600
2021022108:19:45.html 18:15:21 MISS 383682528
2021022108:19:45.html 18:15:22 HIT 109089279
2021022108:19:50.html 18:15:22 MISS 407986746
2021022108:19:50.html 18:15:22 HIT 119415621
2021022108:19:55.html 18:15:23 MISS 447923397
2021022108:19:55.html 18:15:23 HIT 453197960
2021022108:20:00.html 18:15:23 MISS 345932261
2021022108:20:00.html 18:15:23 HIT 123496973
2021022108:20:05.html 18:15:24 MISS 416424139
2021022108:20:05.html 18:15:24 HIT 105476193
2021022108:20:10.html 18:15:24 MISS 382237934
2021022108:20:10.html 18:15:24 HIT 112618334
2021022108:20:15.html 18:15:25 MISS 115190030
2021022108:20:15.html 18:15:25 HIT 230077396
2021022108:20:20.html 18:15:25 MISS 409415547
2021022108:20:20.html 18:15:25 HIT 109342204
2021022108:20:25.html 18:15:26 MISS 417459012
2021022108:20:25.html 18:15:26 HIT 110999441
2021022108:20:30.html 18:15:26 MISS 105925081
2021022108:20:30.html 18:15:26 HIT 444336527
2021022108:20:35.html 18:15:27 MISS 405462088
2021022108:20:35.html 18:15:27 HIT 127135318
2021022108:20:40.html 18:15:27 MISS 371226906
2021022108:20:40.html 18:15:28 HIT 374109556
2021022108:20:45.html 18:15:28 MISS 132443740
2021022108:20:45.html 18:15:28 HIT 448450771
2021022108:20:50.html 18:15:29 MISS 384836984
2021022108:20:50.html 18:15:29 HIT 440324234
2021022108:20:55.html 18:15:29 MISS 118539774
2021022108:20:55.html 18:15:30 HIT 329249657
2021022108:21:00.html 18:15:30 MISS 113968066
2021022108:21:00.html 18:15:30 HIT 114791620
2021022108:21:05.html 18:15:30 MISS 396895241
2021022108:21:05.html 18:15:30 HIT 113677043
2021022108:21:10.html 18:15:31 MISS 417609433
2021022108:21:10.html 18:15:31 HIT 367248635
2021022108:21:15.html 18:15:31 MISS 147097712
2021022108:21:15.html 18:15:31 HIT 122450834
2021022108:21:20.html 18:15:32 MISS 492558152
2021022108:21:20.html 18:15:32 HIT 362530534
2021022108:21:25.html 18:15:33 MISS 371740487
2021022108:21:25.html 18:15:33 HIT 122979451
2021022108:21:30.html 18:15:33 MISS 449150409
2021022108:21:30.html 18:15:34 HIT 315240227
2021022108:21:35.html 18:15:34 MISS 134508748
2021022108:21:35.html 18:15:34 HIT 106565933
2021022108:21:40.html 18:15:34 MISS 301011652
2021022108:21:40.html 18:15:34 HIT 132833625
2021022108:21:45.html 18:15:35 MISS 338532067
2021022108:21:45.html 18:15:35 HIT 111822200
2021022108:21:50.html 18:15:35 MISS 424717890
2021022108:21:50.html 18:15:35 HIT 114793776
2021022108:21:55.html 18:15:35 MISS 165870571
2021022108:21:55.html 18:15:36 HIT 367640847
2021022108:22:00.html 18:15:36 MISS 351391666
2021022108:22:00.html 18:15:36 HIT 122986787
2021022108:22:05.html 18:15:36 MISS 127976350
2021022108:22:05.html 18:15:37 HIT 283905957
2021022108:22:10.html 18:15:37 MISS 127782019
2021022108:22:10.html 18:15:37 HIT 377617207
2021022108:22:15.html 18:15:37 MISS 137866320
2021022108:22:15.html 18:15:37 HIT 116858690
2021022108:22:20.html 18:15:38 MISS 413398627
2021022108:22:20.html 18:15:38 HIT 464528845
2021022108:22:25.html 18:15:39 MISS 126716668
2021022108:22:25.html 18:15:39 HIT 100879473
2021022108:22:30.html 18:15:39 MISS 417346724
2021022108:22:30.html 18:15:39 HIT 327710777
2021022108:22:35.html 18:15:39 MISS 127229201
2021022108:22:35.html 18:15:40 HIT 407430463
2021022108:22:40.html 18:15:40 MISS 404629106
2021022108:22:40.html 18:15:40 HIT 112410923
2021022108:22:45.html 18:15:41 MISS 153795900
2021022108:22:45.html 18:15:41 HIT 103119933
2021022108:22:50.html 18:15:41 MISS 400860335
2021022108:22:50.html 18:15:41 HIT 394197214
2021022108:22:55.html 18:15:42 MISS 122729521
2021022108:22:55.html 18:15:42 HIT 404313749
2021022108:23:00.html 18:15:42 MISS 126810719
2021022108:23:00.html 18:15:43 HIT 350208124
2021022108:23:05.html 18:15:43 MISS 123195732
2021022108:23:05.html 18:15:43 HIT 431324813
2021022108:23:10.html 18:15:43 MISS 378411514
2021022108:23:10.html 18:15:44 HIT 107887036
2021022108:23:15.html 18:15:44 MISS 139135333
2021022108:23:15.html 18:15:44 HIT 471161895
2021022108:23:20.html 18:15:45 MISS 388447369
2021022108:23:20.html 18:15:45 HIT 98663021
2021022108:23:25.html 18:15:45 MISS 115025409
2021022108:23:25.html 18:15:45 HIT 395416104
2021022108:23:30.html 18:15:45 MISS 117107925
2021022108:23:30.html 18:15:46 HIT 378386437
2021022108:23:35.html 18:15:46 MISS 133845290
2021022108:23:35.html 18:15:46 HIT 365266518
2021022108:23:40.html 18:15:46 MISS 131552089
2021022108:23:40.html 18:15:47 HIT 470350196
2021022108:23:45.html 18:15:47 MISS 436148135
2021022108:23:45.html 18:15:47 HIT 122995507
2021022108:23:50.html 18:15:48 MISS 420938336
2021022108:23:50.html 18:15:48 HIT 98695973
2021022108:23:55.html 18:15:48 MISS 438134895
2021022108:23:55.html 18:15:48 HIT 107263114
2021022108:24:00.html 18:15:49 MISS 314375568
2021022108:24:00.html 18:15:49 HIT 108831222
2021022108:24:05.html 18:15:49 MISS 375162252
2021022108:24:05.html 18:15:49 HIT 108303855
2021022108:24:10.html 18:15:50 MISS 432830389
2021022108:24:10.html 18:15:50 HIT 109975396
2021022108:24:15.html 18:15:50 MISS 393515349
2021022108:24:15.html 18:15:50 HIT 133669623
2021022108:24:20.html 18:15:51 MISS 128275762
2021022108:24:20.html 18:15:51 HIT 112318788
2021022108:24:25.html 18:15:51 MISS 468254562
2021022108:24:25.html 18:15:52 HIT 371036437
2021022108:24:30.html 18:15:52 MISS 165103647
2021022108:24:30.html 18:15:52 HIT 390227187
2021022108:24:35.html 18:15:53 MISS 426237020
2021022108:24:35.html 18:15:53 HIT 137496423
2021022108:24:40.html 18:15:53 MISS 458520729
2021022108:24:40.html 18:15:54 HIT 356481544
2021022108:24:45.html 18:15:54 MISS 153293404
2021022108:24:45.html 18:15:54 HIT 411684703
2021022108:24:50.html 18:15:55 MISS 119384985
2021022108:24:50.html 18:15:55 HIT 117813153
2021022108:24:55.html 18:15:55 MISS 406893824
2021022108:24:55.html 18:15:55 HIT 106154517
2021022108:25:00.html 18:15:56 MISS 133358060
2021022108:25:00.html 18:15:56 HIT 115847690
2021022108:25:05.html 18:15:56 MISS 434244730
2021022108:25:05.html 18:15:56 HIT 116479803
2021022108:25:10.html 18:15:56 MISS 122886452
2021022108:25:10.html 18:15:57 HIT 369602547
2021022108:25:15.html 18:15:57 MISS 416637409
2021022108:25:15.html 18:15:57 HIT 126620322
2021022108:25:20.html 18:15:58 MISS 440031897
2021022108:25:20.html 18:15:58 HIT 107609665
2021022108:25:25.html 18:15:58 MISS 452077737
2021022108:25:25.html 18:15:58 HIT 114013501
2021022108:25:30.html 18:15:59 MISS 459426218
2021022108:25:30.html 18:15:59 HIT 120350503
2021022108:25:35.html 18:15:59 MISS 387804177
2021022108:25:35.html 18:16:00 HIT 116124005
2021022108:25:40.html 18:16:00 MISS 112073761
2021022108:25:40.html 18:16:00 HIT 353540390
2021022108:25:45.html 18:16:00 MISS 378007852
2021022108:25:45.html 18:16:00 HIT 117932619
2021022108:25:50.html 18:16:01 MISS 390835193
2021022108:25:50.html 18:16:01 HIT 134317278
2021022108:25:55.html 18:16:01 MISS 385443585
2021022108:25:55.html 18:16:02 HIT 435102588
2021022108:26:00.html 18:16:02 MISS 152564850
2021022108:26:00.html 18:16:02 HIT 412820512
2021022108:26:05.html 18:16:03 MISS 413171230
2021022108:26:05.html 18:16:03 HIT 122711253
2021022108:26:10.html 18:16:03 MISS 333979596
2021022108:26:10.html 18:16:03 HIT 112889247
2021022108:26:15.html 18:16:04 MISS 375166653
2021022108:26:15.html 18:16:04 HIT 115942125
2021022108:26:20.html 18:16:05 MISS 771501306
2021022108:26:20.html 18:16:05 HIT 164628859
2021022108:26:25.html 18:16:05 MISS 473103986
2021022108:26:25.html 18:16:06 HIT 391016589
2021022108:26:30.html 18:16:06 MISS 117575802
2021022108:26:30.html 18:16:06 HIT 103760950
2021022108:26:35.html 18:16:07 MISS 426070056
2021022108:26:35.html 18:16:07 HIT 117851145
2021022108:26:40.html 18:16:07 MISS 386578654
2021022108:26:40.html 18:16:08 HIT 421371058
2021022108:26:45.html 18:16:08 MISS 310490889
2021022108:26:45.html 18:16:08 HIT 106282094
2021022108:26:50.html 18:16:09 MISS 169730684
2021022108:26:50.html 18:16:09 HIT 116808832
2021022108:26:55.html 18:16:09 MISS 129777540
2021022108:26:55.html 18:16:09 HIT 122043269
2021022108:27:00.html 18:16:10 MISS 455280565
2021022108:27:00.html 18:16:10 HIT 403447617
2021022108:27:05.html 18:16:10 MISS 117598287
2021022108:27:05.html 18:16:11 HIT 411842916
2021022108:27:10.html 18:16:11 MISS 467110886
2021022108:27:10.html 18:16:11 HIT 119210091
2021022108:27:15.html 18:16:12 MISS 523253850
2021022108:27:15.html 18:16:12 HIT 346906704
2021022108:27:20.html 18:16:12 MISS 108450641
2021022108:27:20.html 18:16:13 HIT 399012228
2021022108:27:25.html 18:16:13 MISS 105317267
2021022108:27:25.html 18:16:13 HIT 400597087
2021022108:27:30.html 18:16:13 MISS 117054422
2021022108:27:30.html 18:16:14 HIT 405845880
2021022108:27:35.html 18:16:14 MISS 379626605
2021022108:27:35.html 18:16:14 HIT 126224991
2021022108:27:40.html 18:16:15 MISS 411804525
2021022108:27:40.html 18:16:15 HIT 103572202
2021022108:27:45.html 18:16:15 MISS 446017133
2021022108:27:45.html 18:16:15 HIT 110575869
2021022108:27:50.html 18:16:16 MISS 409833865
2021022108:27:50.html 18:16:16 HIT 397307878
2021022108:27:55.html 18:16:16 MISS 130555210
2021022108:27:55.html 18:16:16 HIT 123717159
2021022108:28:00.html 18:16:17 MISS 409365544
2021022108:28:00.html 18:16:17 HIT 448250747
2021022108:28:05.html 18:16:17 MISS 130200609
2021022108:28:05.html 18:16:18 HIT 424550102
2021022108:28:10.html 18:16:18 MISS 117467200
2021022108:28:10.html 18:16:18 HIT 488962981
2021022108:28:15.html 18:16:19 MISS 458272878
2021022108:28:15.html 18:16:19 HIT 100309241
2021022108:28:20.html 18:16:19 MISS 371863617
2021022108:28:20.html 18:16:20 HIT 373381779
2021022108:28:25.html 18:16:20 MISS 225041381
2021022108:28:25.html 18:16:20 HIT 116664873
2021022108:28:30.html 18:16:20 MISS 405953922
2021022108:28:30.html 18:16:21 HIT 430995533
2021022108:28:35.html 18:16:21 MISS 138237342
2021022108:28:35.html 18:16:21 HIT 108636426
2021022108:28:40.html 18:16:22 MISS 401657518
2021022108:28:40.html 18:16:22 HIT 363626625
2021022108:28:45.html 18:16:22 MISS 127412760
2021022108:28:45.html 18:16:22 HIT 106553719
2021022108:28:50.html 18:16:23 MISS 481325106
2021022108:28:50.html 18:16:23 HIT 377446781
2021022108:28:55.html 18:16:23 MISS 126600040
2021022108:28:55.html 18:16:23 HIT 121210419
2021022108:29:00.html 18:16:24 MISS 394510443
2021022108:29:00.html 18:16:24 HIT 403891228
2021022108:29:05.html 18:16:24 MISS 414195609
2021022108:29:05.html 18:16:25 HIT 115363847
2021022108:29:10.html 18:16:25 MISS 482576481
2021022108:29:10.html 18:16:26 HIT 434749724
2021022108:29:15.html 18:16:26 MISS 441727656
2021022108:29:15.html 18:16:26 HIT 388061674
2021022108:29:20.html 18:16:26 MISS 126962135
2021022108:29:20.html 18:16:27 HIT 128891564
2021022108:29:25.html 18:16:27 MISS 495950921
2021022108:29:25.html 18:16:28 HIT 408681342
2021022108:29:30.html 18:16:28 MISS 371444173
2021022108:29:30.html 18:16:28 HIT 125060089
2021022108:29:35.html 18:16:28 MISS 120593407
2021022108:29:35.html 18:16:29 HIT 406180919
2021022108:29:40.html 18:16:29 MISS 129634637
2021022108:29:40.html 18:16:29 HIT 113736877
2021022108:29:45.html 18:16:29 MISS 523939416
2021022108:29:45.html 18:16:30 HIT 407548480
2021022108:29:50.html 18:16:30 MISS 120872710
2021022108:29:50.html 18:16:30 HIT 423768951
2021022108:29:55.html 18:16:30 MISS 114988649
2021022108:29:55.html 18:16:31 HIT 359878125
2021022108:30:00.html 18:16:31 MISS 368252327
2021022108:30:00.html 18:16:31 HIT 146347286
2021022108:30:05.html 18:16:32 MISS 487265563
2021022108:30:05.html 18:16:32 HIT 99438247
2021022108:30:10.html 18:16:32 MISS 437495684
2021022108:30:10.html 18:16:32 HIT 134573492
2021022108:30:15.html 18:16:33 MISS 441815113
2021022108:30:15.html 18:16:33 HIT 374687373
2021022108:30:20.html 18:16:33 MISS 145917885
2021022108:30:20.html 18:16:34 HIT 332302240
2021022108:30:25.html 18:16:34 MISS 435481002
2021022108:30:25.html 18:16:34 HIT 112786403
2021022108:30:30.html 18:16:35 MISS 381936269
2021022108:30:30.html 18:16:35 HIT 109838125
2021022108:30:35.html 18:16:35 MISS 335601773
2021022108:30:35.html 18:16:35 HIT 140539742
2021022108:30:40.html 18:16:36 MISS 338777574
2021022108:30:40.html 18:16:36 HIT 113743532
2021022108:30:45.html 18:16:36 MISS 414911909
2021022108:30:45.html 18:16:36 HIT 116361789
2021022108:30:50.html 18:16:37 MISS 426285352
2021022108:30:50.html 18:16:37 HIT 118829284
2021022108:30:55.html 18:16:37 MISS 317293258
2021022108:30:55.html 18:16:37 HIT 136746769
2021022108:31:00.html 18:16:38 MISS 555280386
2021022108:31:00.html 18:16:38 HIT 256853627
2021022108:31:05.html 18:16:38 MISS 118972048
2021022108:31:05.html 18:16:39 HIT 432227081
2021022108:31:10.html 18:16:39 MISS 123673553
2021022108:31:10.html 18:16:39 HIT 121629745
2021022108:31:15.html 18:16:39 MISS 354283271
2021022108:31:15.html 18:16:40 HIT 358234450
2021022108:31:20.html 18:16:40 MISS 433187754
2021022108:31:20.html 18:16:40 HIT 106711339
2021022108:31:25.html 18:16:41 MISS 384022599
2021022108:31:25.html 18:16:41 HIT 135308277
2021022108:31:30.html 18:16:41 MISS 427342142
2021022108:31:30.html 18:16:41 HIT 109363003
2021022108:31:35.html 18:16:42 MISS 478053983
2021022108:31:35.html 18:16:42 HIT 110142578
2021022108:31:40.html 18:16:42 MISS 435971800
2021022108:31:40.html 18:16:43 HIT 115388243
2021022108:31:45.html 18:16:43 MISS 502562357
2021022108:31:45.html 18:16:43 HIT 330111665
2021022108:31:50.html 18:16:44 MISS 245676536
2021022108:31:50.html 18:16:44 HIT 334254660
2021022108:31:55.html 18:16:44 MISS 391866586
2021022108:31:55.html 18:16:45 HIT 134115455
2021022108:32:00.html 18:16:45 MISS 366795191
2021022108:32:00.html 18:16:45 HIT 110953919
2021022108:32:05.html 18:16:46 MISS 469360236
2021022108:32:05.html 18:16:46 HIT 338629107
2021022108:32:10.html 18:16:46 MISS 127489688
2021022108:32:10.html 18:16:46 HIT 371460031
2021022108:32:15.html 18:16:46 MISS 119267310
2021022108:32:15.html 18:16:47 HIT 416755879
2021022108:32:20.html 18:16:47 MISS 124564205
2021022108:32:20.html 18:16:47 HIT 389694325
2021022108:32:25.html 18:16:48 MISS 421375789
2021022108:32:25.html 18:16:48 HIT 128645238
2021022108:32:30.html 18:16:49 MISS 841944489
2021022108:32:30.html 18:16:49 HIT 356403425
2021022108:32:35.html 18:16:50 MISS 465960988
2021022108:32:35.html 18:16:50 HIT 106434182
2021022108:32:40.html 18:16:50 MISS 444404812
2021022108:32:40.html 18:16:51 HIT 472691900
2021022108:32:45.html 18:16:51 MISS 138999051
2021022108:32:45.html 18:16:51 HIT 104287317
2021022108:32:50.html 18:16:51 MISS 398212199
2021022108:32:50.html 18:16:52 HIT 392742584
2021022108:32:55.html 18:16:52 MISS 441072935
2021022108:32:55.html 18:16:52 HIT 120998460
2021022108:33:00.html 18:16:53 MISS 451208266
2021022108:33:00.html 18:16:53 HIT 113385553
2021022108:33:05.html 18:16:53 MISS 512954449
2021022108:33:05.html 18:16:54 HIT 425579631
2021022108:33:10.html 18:16:54 MISS 133696828
2021022108:33:10.html 18:16:54 HIT 114796812
2021022108:33:15.html 18:16:54 MISS 329720705
2021022108:33:15.html 18:16:55 HIT 392430601
2021022108:33:20.html 18:16:55 MISS 119255365
2021022108:33:20.html 18:16:55 HIT 115653494
2021022108:33:25.html 18:16:56 MISS 480156031
2021022108:33:25.html 18:16:56 HIT 418393760
2021022108:33:30.html 18:16:56 MISS 115664506
2021022108:33:30.html 18:16:56 HIT 122531518
2021022108:33:35.html 18:16:57 MISS 484847310
2021022108:33:35.html 18:16:57 HIT 388636208
2021022108:33:40.html 18:16:57 MISS 119281690
2021022108:33:40.html 18:16:57 HIT 109707465
2021022108:33:45.html 18:16:58 MISS 356767340
2021022108:33:45.html 18:16:58 HIT 122151189
2021022108:33:50.html 18:16:58 MISS 365713856
2021022108:33:50.html 18:16:58 HIT 118176404
2021022108:33:55.html 18:16:58 MISS 126394696
2021022108:33:55.html 18:16:59 HIT 490170517
2021022108:34:00.html 18:16:59 MISS 127647486
2021022108:34:00.html 18:17:00 HIT 459100868
2021022108:34:05.html 18:17:00 MISS 221276652
2021022108:34:05.html 18:17:00 HIT 428700715
2021022108:34:10.html 18:17:01 MISS 536101096
2021022108:34:10.html 18:17:01 HIT 118159138
2021022108:34:15.html 18:17:01 MISS 383471430
2021022108:34:15.html 18:17:02 HIT 392842848
2021022108:34:20.html 18:17:02 MISS 555793564
2021022108:34:20.html 18:17:02 HIT 126333953
2021022108:34:25.html 18:17:02 MISS 116901237
2021022108:34:25.html 18:17:03 HIT 426242114
2021022108:34:30.html 18:17:03 MISS 509079277
2021022108:34:30.html 18:17:04 HIT 432668013
2021022108:34:35.html 18:17:04 MISS 132000935
2021022108:34:35.html 18:17:04 HIT 115878395
2021022108:34:40.html 18:17:05 MISS 520722746
2021022108:34:40.html 18:17:05 HIT 107693874
2021022108:34:45.html 18:17:05 MISS 461732595
2021022108:34:45.html 18:17:05 HIT 125652604
2021022108:34:50.html 18:17:06 MISS 483472603
2021022108:34:50.html 18:17:06 HIT 366586642
2021022108:34:55.html 18:17:06 MISS 136912695
2021022108:34:55.html 18:17:07 HIT 423207592
2021022108:35:00.html 18:17:07 MISS 393309767
2021022108:35:00.html 18:17:07 HIT 115096651
2021022108:35:05.html 18:17:08 MISS 387898440
2021022108:35:05.html 18:17:08 HIT 117433940
2021022108:35:10.html 18:17:08 MISS 477217158
2021022108:35:10.html 18:17:08 HIT 113018242
2021022108:35:15.html 18:17:09 MISS 411197265
2021022108:35:15.html 18:17:09 HIT 115504631
2021022108:35:20.html 18:17:09 MISS 425361047
2021022108:35:20.html 18:17:09 HIT 106558608
2021022108:35:25.html 18:17:10 MISS 125828446
2021022108:35:25.html 18:17:10 HIT 426088691
2021022108:35:30.html 18:17:10 MISS 395995397
2021022108:35:30.html 18:17:10 HIT 111498494
2021022108:35:35.html 18:17:11 MISS 112617151
2021022108:35:35.html 18:17:11 HIT 397138927
2021022108:35:40.html 18:17:11 MISS 127892908
2021022108:35:40.html 18:17:11 HIT 354753774
2021022108:35:45.html 18:17:12 MISS 401300846
2021022108:35:45.html 18:17:12 HIT 129863957
2021022108:35:51.html 18:17:12 MISS 133082747
2021022108:35:51.html 18:17:13 HIT 452302709
2021022108:35:56.html 18:17:13 MISS 429486244
2021022108:35:56.html 18:17:13 HIT 129935816
2021022108:36:01.html 18:17:13 MISS 133105743
2021022108:36:01.html 18:17:14 HIT 349830701
2021022108:36:06.html 18:17:14 MISS 531067340
2021022108:36:06.html 18:17:14 HIT 132864183
2021022108:36:11.html 18:17:14 MISS 120875390
2021022108:36:11.html 18:17:15 HIT 264143711
2021022108:36:16.html 18:17:15 MISS 132662050
2021022108:36:16.html 18:17:15 HIT 394943875
2021022108:36:21.html 18:17:15 MISS 115074116
2021022108:36:21.html 18:17:15 HIT 93983958
2021022108:36:26.html 18:17:16 MISS 456788507
2021022108:36:26.html 18:17:16 HIT 95857724
2021022108:36:31.html 18:17:16 MISS 187162659
2021022108:36:31.html 18:17:17 HIT 406760764
2021022108:36:36.html 18:17:17 MISS 141410170
2021022108:36:36.html 18:17:17 HIT 336719062
2021022108:36:41.html 18:17:18 MISS 385143156
2021022108:36:41.html 18:17:18 HIT 125903426
2021022108:36:46.html 18:17:18 MISS 360267309
2021022108:36:46.html 18:17:18 HIT 108358644
2021022108:36:51.html 18:17:19 MISS 392024933
2021022108:36:51.html 18:17:19 HIT 445356051
2021022108:36:56.html 18:17:19 MISS 126666243
2021022108:36:56.html 18:17:19 HIT 103033085
2021022108:37:01.html 18:17:20 MISS 427966287
2021022108:37:01.html 18:17:20 HIT 440174278
2021022108:37:06.html 18:17:20 MISS 135650953
2021022108:37:06.html 18:17:21 HIT 451797284
2021022108:37:11.html 18:17:21 MISS 220759184
2021022108:37:11.html 18:17:21 HIT 401614427
2021022108:37:16.html 18:17:21 MISS 115494734
2021022108:37:16.html 18:17:22 HIT 373391967
2021022108:37:21.html 18:17:22 MISS 126461431
2021022108:37:21.html 18:17:22 HIT 358810061
2021022108:37:26.html 18:17:22 MISS 135885226
2021022108:37:26.html 18:17:23 HIT 444688609
2021022108:37:31.html 18:17:23 MISS 223779296
