File Time Hit_Miss  Response_Time/ns
2021021819:34:00.html 14:39:56 MISS 140278647
2021021819:34:00.html 14:39:56 HIT 116005958
2021021819:34:05.html 14:39:57 MISS 143120836
2021021819:34:05.html 14:39:57 HIT 143378876
2021021819:34:10.html 14:39:57 MISS 126601944
2021021819:34:10.html 14:39:57 HIT 122315244
2021021819:34:15.html 14:39:57 MISS 128188635
2021021819:34:15.html 14:39:58 HIT 128499045
2021021819:34:20.html 14:39:58 MISS 122634963
2021021819:34:20.html 14:39:58 HIT 122492780
2021021819:34:25.html 14:39:58 MISS 133328957
2021021819:34:25.html 14:39:58 HIT 117783090
2021021819:34:30.html 14:39:59 MISS 135919960
2021021819:34:30.html 14:39:59 HIT 117839522
2021021819:34:35.html 14:39:59 MISS 128828893
2021021819:34:35.html 14:39:59 HIT 121090664
File Time Hit_Miss  Response_Time
2021022111:47:51.html 14:40:03 HIT 129106486
2021022111:47:51.html 14:40:03 HIT 111712453
2021022111:47:56.html 14:40:04 HIT 114257962
2021022111:47:56.html 14:40:04 HIT 131955345
2021022111:48:01.html 14:40:04 HIT 121115365
2021022111:48:01.html 14:40:05 HIT 115640881
2021022111:48:06.html 14:40:05 HIT 142230654
2021022111:48:06.html 14:40:06 HIT 124248404
2021022111:48:11.html 14:40:06 HIT 109225168
2021022111:48:11.html 14:40:07 HIT 122841774
2021022111:48:16.html 14:40:07 HIT 121008820
2021022111:48:16.html 14:40:08 HIT 127916859
2021022111:48:21.html 14:40:08 HIT 130028785
2021022111:48:21.html 14:40:08 HIT 123568996
2021022111:48:26.html 14:40:09 HIT 113939580
2021022111:48:26.html 14:40:09 HIT 124158842
2021022111:48:31.html 14:40:10 HIT 121108541
2021022111:48:31.html 14:40:10 HIT 122691961
2021022111:48:36.html 14:40:11 HIT 123938308
2021022111:48:36.html 14:40:11 HIT 122214404
2021022111:48:43.html 14:40:11 HIT 114928476
2021022111:48:43.html 14:40:12 HIT 123470948
2021022111:48:48.html 14:40:12 HIT 115605937
2021022111:48:48.html 14:40:13 HIT 111917634
2021022111:48:53.html 14:40:13 HIT 165670173
2021022111:48:53.html 14:40:14 HIT 118080494
2021022111:48:58.html 14:40:14 HIT 124536963
2021022111:48:58.html 14:40:14 HIT 130048754
2021022111:49:03.html 14:40:15 HIT 130275208
2021022111:49:03.html 14:40:15 HIT 110514078
2021022111:49:08.html 14:40:16 HIT 120409649
2021022111:49:08.html 14:40:16 HIT 134854637
2021022111:49:13.html 14:40:17 HIT 119448003
2021022111:49:13.html 14:40:17 HIT 122970724
2021022111:49:18.html 14:40:17 HIT 119132101
2021022111:49:18.html 14:40:18 HIT 116902248
2021022111:49:23.html 14:40:18 HIT 112385753
2021022111:49:23.html 14:40:19 HIT 115904967
2021022111:49:28.html 14:40:19 HIT 131221297
2021022111:49:28.html 14:40:20 HIT 121076273
2021022111:49:33.html 14:40:20 HIT 121505268
2021022111:49:33.html 14:40:20 HIT 110531102
2021022111:49:38.html 14:40:21 HIT 127507021
2021022111:49:38.html 14:40:21 HIT 110521187
2021022111:49:43.html 14:40:22 HIT 119286091
2021022111:49:43.html 14:40:22 HIT 150894966
2021022111:49:48.html 14:40:23 HIT 111634623
2021022111:49:48.html 14:40:23 HIT 127150861
2021022111:49:53.html 14:40:23 HIT 122716083
2021022111:49:53.html 14:40:24 HIT 141103399
2021022111:49:58.html 14:40:24 HIT 115561162
2021022111:49:58.html 14:40:25 HIT 119964591
2021022111:50:03.html 14:40:25 HIT 128311883
2021022111:50:03.html 14:40:26 HIT 126825133
2021022111:50:08.html 14:40:26 HIT 110456565
2021022111:50:08.html 14:40:26 HIT 119524348
2021022111:50:13.html 14:40:27 HIT 109596325
2021022111:50:13.html 14:40:27 HIT 116557008
2021022111:50:18.html 14:40:28 HIT 121933259
2021022111:50:18.html 14:40:28 HIT 121754924
2021022111:50:23.html 14:40:29 HIT 116703995
2021022111:50:23.html 14:40:29 HIT 105180346
2021022111:50:28.html 14:40:29 HIT 128221844
2021022111:50:28.html 14:40:30 HIT 111634370
2021022111:50:33.html 14:40:30 HIT 122761967
2021022111:50:33.html 14:40:31 HIT 122883647
2021022111:50:38.html 14:40:31 HIT 115608537
2021022111:50:38.html 14:40:31 HIT 109382410
2021022111:50:43.html 14:40:32 HIT 128189388
2021022111:50:43.html 14:40:32 HIT 136412670
2021022111:50:48.html 14:40:33 HIT 131884835
2021022111:50:48.html 14:40:33 HIT 112334807
2021022111:50:53.html 14:40:34 HIT 120088563
2021022111:50:53.html 14:40:34 HIT 119488233
2021022111:50:58.html 14:40:34 HIT 111839494
2021022111:50:58.html 14:40:35 HIT 119752498
2021022111:51:03.html 14:40:35 HIT 132165609
2021022111:51:03.html 14:40:36 HIT 123054801
2021022111:51:08.html 14:40:36 HIT 122795480
2021022111:51:08.html 14:40:37 HIT 115388517
2021022111:51:13.html 14:40:37 HIT 131740996
2021022111:51:13.html 14:40:37 HIT 119146919
2021022111:51:18.html 14:40:38 HIT 266441976
2021022111:51:18.html 14:40:38 HIT 135141543
2021022111:51:23.html 14:40:39 HIT 109855317
2021022111:51:23.html 14:40:39 HIT 126799766
2021022111:51:28.html 14:40:40 HIT 130627783
2021022111:51:28.html 14:40:40 HIT 118329225
2021022111:51:33.html 14:40:41 HIT 108563341
2021022111:51:33.html 14:40:41 HIT 121122624
2021022111:51:38.html 14:40:41 HIT 127151294
2021022111:51:38.html 14:40:42 HIT 133716164
2021022111:51:43.html 14:40:42 HIT 122537409
2021022111:51:43.html 14:40:43 HIT 116017132
2021022111:51:48.html 14:40:43 HIT 145728802
2021022111:51:48.html 14:40:44 HIT 122190602
2021022111:51:53.html 14:40:44 HIT 108187705
2021022111:51:53.html 14:40:44 HIT 115958010
2021022111:51:58.html 14:40:45 HIT 107003232
2021022111:51:58.html 14:40:45 HIT 115026645
2021022111:52:03.html 14:40:46 HIT 118124733
2021022111:52:03.html 14:40:46 HIT 119800315
2021022111:52:08.html 14:40:47 HIT 135001944
2021022111:52:08.html 14:40:47 HIT 110801681
2021022111:52:13.html 14:40:47 HIT 121197743
2021022111:52:13.html 14:40:48 HIT 138667762
2021022111:52:18.html 14:40:48 HIT 123931988
2021022111:52:18.html 14:40:49 HIT 125948019
2021022111:52:23.html 14:40:49 HIT 112409335
2021022111:52:23.html 14:40:50 HIT 213880524
2021022111:52:28.html 14:40:50 HIT 128847774
2021022111:52:28.html 14:40:51 HIT 135547673
2021022111:52:33.html 14:40:51 HIT 128271423
2021022111:52:33.html 14:40:51 HIT 114706760
2021022111:52:38.html 14:40:52 HIT 116944102
2021022111:52:38.html 14:40:52 HIT 100974579
2021022111:52:43.html 14:40:53 HIT 115901949
2021022111:52:43.html 14:40:53 HIT 132840891
2021022111:52:48.html 14:40:53 HIT 105393328
2021022111:52:48.html 14:40:54 HIT 115099332
2021022111:52:53.html 14:40:54 HIT 119800178
2021022111:52:53.html 14:40:55 HIT 109348133
2021022111:52:58.html 14:40:55 HIT 115138577
2021022111:52:58.html 14:40:56 HIT 123262858
2021022111:53:03.html 14:40:56 HIT 132185813
2021022111:53:03.html 14:40:56 HIT 141589371
2021022111:53:08.html 14:40:57 HIT 106785796
2021022111:53:08.html 14:40:57 HIT 119193253
2021022111:53:13.html 14:40:58 HIT 114255079
2021022111:53:13.html 14:40:58 HIT 128490819
2021022111:53:18.html 14:40:59 HIT 129797208
2021022111:53:18.html 14:40:59 HIT 119569310
2021022111:53:23.html 14:40:59 HIT 140166631
2021022111:53:23.html 14:41:00 HIT 113689104
2021022111:53:28.html 14:41:00 HIT 106091768
2021022111:53:28.html 14:41:01 HIT 117977661
2021022111:53:33.html 14:41:01 HIT 110949804
2021022111:53:33.html 14:41:02 HIT 113277572
2021022111:53:38.html 14:41:02 HIT 114624361
2021022111:53:38.html 14:41:02 HIT 117426216
2021022111:53:43.html 14:41:03 HIT 109946488
2021022111:53:43.html 14:41:03 HIT 115280664
2021022111:53:48.html 14:41:04 HIT 122684406
2021022111:53:48.html 14:41:04 HIT 117185882
2021022111:53:53.html 14:41:04 HIT 119229301
2021022111:53:53.html 14:41:05 HIT 124155084
2021022111:53:58.html 14:41:05 HIT 106256583
2021022111:53:58.html 14:41:06 HIT 113210912
2021022111:54:03.html 14:41:06 HIT 111372198
2021022111:54:03.html 14:41:07 HIT 120786223
2021022111:54:08.html 14:41:07 HIT 114439596
2021022111:54:08.html 14:41:07 HIT 122187495
2021022111:54:13.html 14:41:08 HIT 108930940
2021022111:54:13.html 14:41:08 HIT 119505126
2021022111:54:18.html 14:41:09 HIT 117143056
2021022111:54:18.html 14:41:09 HIT 109673342
2021022111:54:23.html 14:41:10 HIT 125035424
2021022111:54:23.html 14:41:10 HIT 113420433
2021022111:54:28.html 14:41:10 HIT 114050598
2021022111:54:28.html 14:41:11 HIT 104686826
2021022111:54:33.html 14:41:11 HIT 113629801
2021022111:54:33.html 14:41:12 HIT 110992935
2021022111:54:38.html 14:41:12 HIT 122949093
2021022111:54:38.html 14:41:12 HIT 108202035
2021022111:54:43.html 14:41:13 HIT 127937917
2021022111:54:43.html 14:41:13 HIT 117121594
2021022111:54:48.html 14:41:14 HIT 111774225
2021022111:54:48.html 14:41:14 HIT 109321872
2021022111:54:53.html 14:41:15 HIT 128489349
2021022111:54:53.html 14:41:15 HIT 108940436
2021022111:54:58.html 14:41:15 HIT 107428717
2021022111:54:58.html 14:41:16 HIT 108319762
2021022111:55:03.html 14:41:16 HIT 110357829
2021022111:55:03.html 14:41:17 HIT 110784715
2021022111:55:08.html 14:41:17 HIT 135403273
2021022111:55:08.html 14:41:18 HIT 126918186
2021022111:55:13.html 14:41:18 HIT 114168191
2021022111:55:13.html 14:41:18 HIT 122513083
2021022111:55:18.html 14:41:19 HIT 117397964
2021022111:55:18.html 14:41:19 HIT 112962293
2021022111:55:23.html 14:41:20 HIT 116060201
2021022111:55:23.html 14:41:20 HIT 114038326
2021022111:55:28.html 14:41:20 HIT 114989961
2021022111:55:28.html 14:41:21 HIT 114855220
2021022111:55:33.html 14:41:21 HIT 125472634
2021022111:55:33.html 14:41:22 HIT 119458905
2021022111:55:38.html 14:41:22 HIT 115436740
2021022111:55:38.html 14:41:23 HIT 116989377
2021022111:55:43.html 14:41:23 HIT 139205013
2021022111:55:43.html 14:41:23 HIT 111950656
2021022111:55:48.html 14:41:24 HIT 121130974
2021022111:55:48.html 14:41:24 HIT 115045163
2021022111:55:53.html 14:41:25 HIT 111809932
2021022111:55:53.html 14:41:25 HIT 120978676
2021022111:55:58.html 14:41:26 HIT 121117422
2021022111:55:58.html 14:41:26 HIT 111733442
2021022111:56:03.html 14:41:26 HIT 108073816
2021022111:56:03.html 14:41:27 HIT 119559912
2021022111:56:08.html 14:41:27 HIT 105458871
2021022111:56:08.html 14:41:28 HIT 132895835
2021022111:56:13.html 14:41:28 HIT 106383039
2021022111:56:13.html 14:41:29 HIT 137299348
2021022111:56:18.html 14:41:29 HIT 114219884
2021022111:56:18.html 14:41:29 HIT 123253478
2021022111:56:23.html 14:41:30 HIT 112241451
2021022111:56:23.html 14:41:30 HIT 113888636
2021022111:56:28.html 14:41:31 HIT 106633782
2021022111:56:28.html 14:41:31 HIT 124747979
2021022111:56:33.html 14:41:31 HIT 122446507
2021022111:56:33.html 14:41:32 HIT 114411763
2021022111:56:38.html 14:41:32 HIT 138981173
2021022111:56:38.html 14:41:33 HIT 113505369
2021022111:56:43.html 14:41:33 HIT 119232612
2021022111:56:43.html 14:41:34 HIT 112588992
2021022111:56:48.html 14:41:34 HIT 110418272
2021022111:56:48.html 14:41:34 HIT 108519754
2021022111:56:53.html 14:41:35 HIT 107282347
2021022111:56:53.html 14:41:35 HIT 110953185
2021022111:56:58.html 14:41:36 HIT 109139664
2021022111:56:58.html 14:41:36 HIT 126226205
2021022111:57:03.html 14:41:37 HIT 127750223
2021022111:57:03.html 14:41:37 HIT 113140933
2021022111:57:08.html 14:41:37 HIT 102884459
2021022111:57:08.html 14:41:38 HIT 108883191
2021022111:57:13.html 14:41:38 HIT 111200131
2021022111:57:13.html 14:41:39 HIT 125308963
2021022111:57:18.html 14:41:39 HIT 113931363
2021022111:57:18.html 14:41:39 HIT 107424012
2021022111:57:23.html 14:41:40 HIT 100745910
2021022111:57:23.html 14:41:40 HIT 127823774
2021022111:57:28.html 14:41:41 HIT 103632500
2021022111:57:28.html 14:41:41 HIT 122776342
2021022111:57:33.html 14:41:42 HIT 131613768
2021022111:57:33.html 14:41:42 HIT 132575249
2021022111:57:38.html 14:41:42 HIT 107420589
2021022111:57:38.html 14:41:43 HIT 178527196
2021022111:57:43.html 14:41:43 HIT 118724503
2021022111:57:43.html 14:41:44 HIT 118814458
2021022111:57:48.html 14:41:44 HIT 107440554
2021022111:57:48.html 14:41:45 HIT 115066844
2021022111:57:53.html 14:41:45 HIT 118716218
2021022111:57:53.html 14:41:45 HIT 117791993
2021022111:57:58.html 14:41:46 HIT 109679488
2021022111:57:58.html 14:41:46 HIT 106028589
2021022111:58:03.html 14:41:47 HIT 102786439
2021022111:58:03.html 14:41:47 HIT 112617479
2021022111:58:08.html 14:41:47 HIT 111201720
2021022111:58:08.html 14:41:48 HIT 115203089
2021022111:58:13.html 14:41:48 HIT 110881944
2021022111:58:13.html 14:41:49 HIT 120109095
2021022111:58:18.html 14:41:49 HIT 120416166
2021022111:58:18.html 14:41:50 HIT 123254197
2021022111:58:23.html 14:41:50 HIT 108447791
2021022111:58:23.html 14:41:50 HIT 105474128
2021022111:58:28.html 14:41:51 HIT 104533327
2021022111:58:28.html 14:41:51 HIT 123005389
2021022111:58:33.html 14:41:52 HIT 140303254
2021022111:58:33.html 14:41:52 HIT 113279902
2021022111:58:38.html 14:41:53 HIT 109778053
2021022111:58:38.html 14:41:53 HIT 119525519
2021022111:58:43.html 14:41:53 HIT 110829854
2021022111:58:43.html 14:41:54 HIT 107475534
2021022111:58:48.html 14:41:54 HIT 109643006
2021022111:58:48.html 14:41:55 HIT 105332339
2021022111:58:53.html 14:41:55 HIT 115573444
2021022111:58:53.html 14:41:55 HIT 111619690
2021021819:33:50.html 14:41:56 HIT 120573666
2021021819:33:50.html 14:41:56 HIT 97694129
2021021819:33:55.html 14:41:57 HIT 110980262
2021021819:33:55.html 14:41:57 HIT 108476424
2021021819:34:00.html 14:41:58 HIT 110073414
