Time CPU_Usage Hit_Miss Squid_Memory_Usage Request_Rate/(Min) Squid_Disk_Usage Cache_Memory_Usage Response_Time
21:06:59 0.01 MISS 670240 0.7 225 1712 1526
21:07:04 0.01 MISS 670240 0.7 225 1716 1542
21:07:09 0.01 MISS 670240 0.7 225 1720 1581
21:07:15 0.01 MISS 670240 0.7 225 1724 1562
21:07:20 0.01 MISS 670240 0.7 225 1728 1557
21:07:25 0.01 MISS 670240 0.7 225 1732 1545
21:07:30 0.01 MISS 670240 0.7 225 1736 1530
21:07:35 0.01 MISS 670240 0.7 225 1740 1572
21:07:40 0.01 MISS 670640 0.7 225 1744 1509
21:07:45 0.01 MISS 670640 0.7 225 1748 1553
21:07:50 0.01 MISS 670640 0.7 225 1752 1495
21:07:55 0.01 MISS 670640 0.7 225 1756 1494
21:08:00 0.01 MISS 670640 0.7 225 1760 1588
21:08:05 0.01 MISS 670640 0.7 225 1764 1518
21:08:10 0.01 MISS 670640 0.7 225 1768 1542
21:08:15 0.01 MISS 670640 0.7 225 1772 1583
21:08:20 0.01 MISS 670640 0.7 225 1776 1514
21:08:25 0.01 MISS 670640 0.7 225 1780 1568
21:08:30 0.01 MISS 670640 0.7 225 1784 1582
21:08:35 0.01 MISS 670640 0.7 225 1788 1561
21:08:40 0.01 MISS 670640 0.7 225 1792 1587
21:08:45 0.01 MISS 670640 0.7 225 1796 1514
21:08:50 0.01 MISS 670640 0.7 225 1800 1546
21:08:55 0.01 MISS 670640 0.7 225 1804 1556
21:09:01 0.01 MISS 671040 0.7 225 1808 1553
21:09:06 0.01 MISS 671040 0.7 225 1812 1573
21:09:11 0.01 MISS 671040 0.7 225 1816 1545
21:09:16 0.01 MISS 671040 0.7 225 1820 1531
21:09:21 0.01 MISS 671040 0.7 225 1824 1580
21:09:26 0.01 MISS 671040 0.7 225 1828 1604
21:09:31 0.01 MISS 671040 0.7 225 1832 1549
21:09:36 0.01 MISS 671040 0.7 225 1836 1545
21:09:41 0.01 MISS 671040 0.7 225 1840 1542
21:09:46 0.01 MISS 671040 0.7 225 1844 1546
21:09:51 0.01 MISS 671040 0.7 225 1848 1539
21:09:56 0.01 MISS 671040 0.7 225 1852 1557
21:10:01 0.01 MISS 671040 0.7 225 1856 1583
21:10:06 0.01 MISS 671040 0.7 225 1860 1539
21:10:11 0.01 MISS 671040 0.7 225 1864 1560
21:10:16 0.01 MISS 671040 0.7 225 1868 1540
21:10:21 0.01 MISS 671040 0.7 225 1872 1520
21:10:27 0.01 MISS 671040 0.7 225 1876 1581
21:10:32 0.01 MISS 671040 0.7 225 1880 1529
21:10:37 0.01 MISS 671040 0.7 225 1884 1573
21:10:42 0.01 MISS 671040 0.7 225 1888 1574
21:10:47 0.01 MISS 671040 0.7 225 1892 1536
21:10:52 0.01 MISS 671040 0.7 225 1896 1557
21:10:57 0.01 MISS 671040 0.7 225 1900 1546
21:11:02 0.01 MISS 671040 0.7 225 1904 1591
21:11:07 0.01 MISS 671040 0.7 225 1908 1580
21:11:12 0.01 MISS 671040 0.7 225 1912 1539
21:11:17 0.01 MISS 671040 0.7 226 1916 1528
21:11:22 0.01 MISS 671040 0.7 226 1920 1528
21:11:27 0.01 MISS 671040 0.7 226 1924 1574
21:11:32 0.01 MISS 671040 0.7 226 1928 1589
21:11:37 0.01 MISS 671040 0.7 226 1932 1498
21:11:42 0.01 MISS 671840 0.7 226 1936 1549
21:11:47 0.01 MISS 671840 0.7 226 1940 1568
21:11:52 0.01 MISS 671840 0.7 226 1944 1529
21:11:58 0.01 MISS 671840 0.7 226 1948 1601
21:12:03 0.01 MISS 671840 0.7 226 1952 1561
21:12:08 0.01 MISS 671840 0.7 226 1956 1566
21:12:13 0.01 MISS 671840 0.7 226 1960 1588
21:12:18 0.01 MISS 671840 0.7 226 1964 1536
21:12:23 0.01 MISS 671840 0.7 226 1968 1568
21:12:28 0.01 MISS 671840 0.7 226 1972 1589
21:12:33 0.01 MISS 671840 0.7 226 1976 1543
21:12:38 0.01 MISS 671840 0.7 226 1980 1610
21:12:43 0.01 MISS 671840 0.7 226 1984 1514
21:12:48 0.01 MISS 671840 0.7 226 1988 1564
21:12:53 0.01 MISS 671840 0.7 226 1992 1543
21:12:58 0.01 MISS 671840 0.7 226 1996 1516
21:13:03 0.01 MISS 672240 0.7 226 2000 1609
21:13:08 0.01 MISS 672240 0.7 226 2004 1563
21:13:14 0.01 MISS 672240 0.7 226 2008 1581
21:13:19 0.01 MISS 672240 0.7 226 2012 1542
21:13:24 0.01 MISS 672240 0.7 226 2016 1548
21:13:29 0.01 MISS 672240 0.7 226 2020 1576
21:13:34 0.01 MISS 672240 0.7 226 2024 1526
21:13:39 0.01 MISS 672240 0.8 226 2028 1538
21:13:44 0.01 MISS 672240 0.8 226 2032 1545
21:13:49 0.01 MISS 672240 0.8 226 2036 1510
21:13:54 0.01 MISS 672240 0.8 226 2040 1548
21:13:59 0.01 MISS 672240 0.8 226 2044 1562
21:14:04 0.01 MISS 672240 0.8 226 2048 1537
21:14:09 0.01 MISS 672240 0.8 226 2052 1591
21:14:14 0.01 MISS 672240 0.8 226 2056 1517
21:14:19 0.01 MISS 672240 0.8 226 2060 1557
21:14:24 0.01 MISS 672640 0.8 226 2064 1585
21:14:29 0.01 MISS 672640 0.8 226 2068 1546
21:14:34 0.01 MISS 672640 0.8 226 2072 1635
21:14:40 0.01 MISS 672640 0.8 226 2076 1528
21:14:45 0.01 MISS 672640 0.8 226 2080 1556
21:14:50 0.01 MISS 672640 0.8 226 2084 1559
21:14:55 0.01 MISS 672640 0.8 226 2088 1578
21:15:00 0.01 MISS 672640 0.8 226 2092 1593
21:15:05 0.01 MISS 672640 0.8 226 2096 1526
21:15:10 0.01 MISS 672640 0.8 226 2100 1556
21:15:15 0.01 MISS 672640 0.8 226 2104 1561
21:15:20 0.01 MISS 672640 0.8 226 2108 1527
21:15:25 0.01 MISS 672640 0.8 226 2112 1559
21:15:30 0.01 MISS 672640 0.8 226 2116 1575
21:15:35 0.01 MISS 672640 0.8 226 2120 1525
21:15:40 0.01 MISS 672640 0.8 226 2124 1587
21:15:45 0.01 MISS 673040 0.8 226 2128 1561
21:15:50 0.01 MISS 673040 0.8 226 2132 1547
21:15:55 0.01 MISS 673040 0.8 226 2136 1607
21:16:00 0.01 MISS 673040 0.8 226 2140 1521
21:16:06 0.01 MISS 673040 0.8 226 2144 1557
21:16:11 0.01 MISS 673040 0.8 226 2148 1592
21:16:16 0.01 MISS 673040 0.8 226 2152 1533
21:16:21 0.01 MISS 673040 0.8 226 2156 1575
21:16:26 0.01 MISS 673040 0.8 226 2160 1557
21:16:31 0.01 MISS 673040 0.8 226 2164 1556
21:16:36 0.01 MISS 673040 0.8 226 2168 1558
